,record_id,dog_name,purebred,akc,purebred_breed,okc,mixbred,mixbred_breed,acquisition_source,dog_age_acq_months,dog_age_today_months,dog_sex,dog_spayed,dog_sex_month,dog_weight,q02_main_1,q02_main_2,q02_main_3,q02_main_4,q02_main_5,q02_main_6,q02_main_7,q02_main_8,q02_main_9,q02_main_10,q02_main_12,q02_main_13,q03_form_5,q03_severity,prof_help,prof_type_3,prof_type_1,prof_type_2,prof_score,prof_discover,health_iss_1,health_iss_2,health_iss_3,health_iss_4,health_iss_5,health_iss_6,heath_oth,trainer_mult,trainer_count,trainer_cred,trainer_cred_type,trainer_cred_other,consultant_mult,consultant_count,consultant_cred,consultant_cred_type_1,consultant_cred_type_2,consultant_cred_type_3,consultant_cred_type_4,consultant_cred_type_5,consultant_cred_other,best_prof,best_prof_combo,training_methods_1,training_methods_2,training_methods_3,training_methods_4,equipment_1,equipment_2,equipment_3,equipment_4,equipment_5,equipment_9,equipment_6,equipment_7,equipment_10,equipment_11,equipment_8,desc_other_equip,med_rec,med_pursued,med_list_1,med_list_2,med_list_3,med_list_4,med_list_5,med_list_6,med_list_7,med_list_8,med_list_9,med_list_10,med_list_11,med_list_12,med_list_13,desc_other_med,med_combo_1,med_combo_2,med_combo_3,med_combo_4,med_combo_5,med_combo_6,med_combo_7,med_combo_8,med_combo_9,med_combo_10,med_combo_11,med_combo_12,med_combo_13,desc_other_combo,fluoxetine_dose,fluoxetine_freq,fluoxetine_nec,fluoxetine_span,fluoxetine_span_wk,fluoxetine_span_mn,fluoxetine_span_yr,sertraline_dose,sertraline_freq,sertraline_nec,sertraline_span,sertraline_span_wk,sertraline_span_mn,sertraline_span_yr,paroxetine_dose,paroxetine_freq,paroxetine_nec,paroxetine_span,paroxetine_span_wk,paroxetine_span_mn,paroxetine_span_yr,citalopram_dose,citalopram_freq,citalopram_nec,citalopram_span,citalopram_span_wk,citalopram_span_mn,citalopram_span_yr,escitalopram_dose,escitalopram_freq,escitalopram_nec,escitalopram_span,escitalopram_span_wk,escitalopram_span_mn,escitalopram_span_yr,clomipramine_dose,clomipramine_freq,clomipramine_nec,clomipramine_span,clomipramine_span_wk,clomipramine_span_mn,clomipramine_span_yr,trazadone_dose,trazadone_freq,trazadone_nec,trazadone_span,trazadone_span_wk,trazadone_span_mn,trazadone_span_yr,buspirone_dose,buspirone_freq,buspirone_nec,buspirone_span,buspirone_span_wk,buspirone_span_mn,buspirone_span_yr,valium_dose,valium_freq,valium_nec,valium_span,valium_span_wk,valium_span_mn,valium_span_yr,clonidine_dose,clonidine_freq,clonidine_nec,clonidine_span,clonidine_span_wk,clonidine_span_mn,clonidine_span_yr,acepromazine_dose,acepromazine_freq,acepromazine_nec,acepromazine_span,acepromazine_span_wk,acepromazine_span_mn,acepromazine_span_yr,diphenhydramine_dose,diphenhydramine_freq,diphenhydramine_nec,diphenhydramine_span,diphenhydramine_span_wk,diphenhydramine_span_mn,diphenhydramine_span_yr,other_drug_dose,other_drug_freq,other_drug_nec,other_drug_span,other_drug_span_wk,other_drug_span_mn,other_drug_span_yr,alt_treatment,alt_med_type_1,alt_med_type_2,alt_med_type_3,alt_med_type_4,alt_med_type_5,alt_med_type_6,alt_med_type_7,alt_med_type_8,alt_med_type_9,alt_med_type_10,alt_med_type_11,alt_med_type_12,alt_med_type_13,alt_med_type_15,alt_med_type_16,alt_med_type_17,alt_med_type_18,behavior_prog_rec,behavior_prog,behavior_tech_used_1,behavior_tech_used_2,behavior_tech_used_3,behavior_tech_used_4,behavior_tech_used_5,behavior_tech_used_6,behavior_tech_used_7,behavior_tech_used_8,behavior_tech_used_9,behavior_tech_used_10,behavior_tech_used_11,behavior_tech_used_12,behavior_tech_used_13,behavior_tech_used_14,behavior_tech_used_15,behavior_tech_used_16,behavior_tech_used_17,behavior_tech_used_18,behavior_tech_used_19,behavior_tech_other,behavior_tech_best_1,behavior_tech_best_2,behavior_tech_best_3,behavior_tech_best_4,behavior_tech_best_5,behavior_tech_best_6,behavior_tech_best_7,behavior_tech_best_8,behavior_tech_best_9,behavior_tech_best_10,behavior_tech_best_11,behavior_tech_best_12,behavior_tech_best_13,behavior_tech_best_14,behavior_tech_best_15,behavior_tech_best_16,behavior_tech_best_17,behavior_tech_best_18,behavior_tech_best_19,behavior_other_best,aggression_1,aggression_2,aggression_3,aggression_4,aggression_5,aggression_6,aggression_7,aggression_8,aggression_9,aggression_10,aggression_11,final_word,owner_id,dw_orig,fluoxetine_day_dose,sertraline_day_dose,paroxetine_day_dose,citalopram_day_dose,escitalopram_day_dose,clomipramine_day_dose,trazadone_day_dose,buspirone_day_dose,valium_day_dose,clonidine_day_dose,acepromazine_day_dose,diphenhydramine_day_dose,fluoxetine_day_freq,sertraline_day_freq,paroxetine_day_freq,citalopram_day_freq,escitalopram_day_freq,clomipramine_day_freq,trazadone_day_freq,buspirone_day_freq,valium_day_freq,clonidine_day_freq,acepromazine_day_freq,diphenhydramine_day_freq,fluoxetine_daily_dose,sertraline_daily_dose,paroxetine_daily_dose,citalopram_daily_dose,escitalopram_daily_dose,clomipramine_daily_dose,trazadone_daily_dose,buspirone_daily_dose,valium_daily_dose,clonidine_daily_dose,acepromazine_daily_dose,diphenhydramine_daily_dose,agg_conf,agg_idh,agg_ext_ppl,agg_ext_dog,agg_pred,agg_avg
109,428,Taffy,1.0,1.0,169.0,,,,5.0,3.0,60.0,2.0,0.0,,10.432616,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,1.0,1,1,0,2,0.0,0,0,0,0,0,0,,0.0,1.0,1.0,2.0,,,,,0,0,0,0,0,,3.0,,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,,,,,6.0,,,,,,,,,407,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,6.0
110,434,Chaos,1.0,1.0,26.0,,,,5.0,2.0,60.0,2.0,0.0,,31.75144,1,1,0,0,1,1,0,0,0,0,0,0,0,,1.0,0,1,1,2,,0,0,0,0,0,0,,1.0,5.0,1.0,1.0,,1.0,5.0,1.0,0,0,0,0,1,Lithuanian kennel club trainers,2.0,,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3.0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,,,,,,,6.0,7.0,,,,,,413,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,,6.5
111,438,Flynn,1.0,1.0,118.0,,,,9.0,3.0,84.0,1.0,1.0,6.0,52.16308,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,4.0,4.0,,,,,1.0,417,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,4.0
112,442,Shindychew,0.0,,,,0.0,,1.0,8.0,24.0,2.0,1.0,5.0,12.246984,1,1,0,1,0,1,0,0,0,0,0,0,0,,0.0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,,,,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,0,1,0,,0,1,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,,,,,7.0,4.0,,5.0,,,,,,421,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,4.5,,5.333333333333333
113,445,Atos,0.0,,,,1.0,Poodle Mix,4.0,18.0,102.0,1.0,1.0,18.0,8.0739376,1,1,0,0,1,0,1,0,0,0,0,0,0,,0.0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,,,,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,5.0,,,,,1.0,424,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,5.0
114,447,Nougat,,,,,,,4.0,,36.0,2.0,1.0,,13.607759999999999,1,0,0,0,0,0,1,0,0,0,0,0,0,,0.0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,,7.0,,,,,,4.0,,,,,,426,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,4.0,,5.5
115,452,Shep (RIP 4/12/17),1.0,1.0,16.0,,,,9.0,24.0,180.0,1.0,1.0,24.0,21.772416,1,0,1,0,0,0,0,0,0,0,0,1,1,3.0,1.0,1,1,1,3,0.0,0,0,0,0,0,0,,1.0,3.0,1.0,2.0,,1.0,2.0,1.0,1,0,1,1,0,,1.0,,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,,DON'T REMEMBER,1,0.0,3.0,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,,,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,COUNTER CONDITIONING AND DESENSITIZATIONCAPTURING DESIRED BEHAVIORS,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,,,6.0,4.0,,,,,2.0,4.0,,,1.0,405,48,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,4.0
116,453,Natalie,1.0,1.0,66.0,,,,4.0,6.0,156.0,2.0,1.0,7.0,26.308336,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,1.0,0,0,1,1,,0,0,0,0,0,0,,,,,,,1.0,2.0,1.0,0,0,0,0,1,I have no idea.,8.0,different dog trainers,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,,,,6.0,,,5.0,,,,5.0,1.0,431,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,5.0,5.0,5.333333333333333
117,456,Jake,0.0,,,,1.0,"GSD, Rottweiller, Husky",8.0,54.0,162.0,1.0,1.0,54.0,25.401152,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,Chinese herb-Si Wu Tang,0,0,0,0,0,0,0,0,0,0,0,0,1,Chinese herb - Si Wu Tang - off it now that he's older,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,陆 tsp,twice,0.0,3.0,,,don't recall - several years,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,,,,6.0,,,,,,,,,1.0,434,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,6.0
118,458,Suki,1.0,1.0,16.0,,,,4.0,36.0,60.0,2.0,1.0,,19.504456,1,1,0,0,0,1,0,0,0,1,0,0,0,,1.0,1,1,1,3,0.0,0,0,0,0,0,0,,1.0,2.0,1.0,2.0,,0.0,1.0,2.0,0,0,0,0,0,,8.0,"I hired a credentialed dog trainer (Professional Pet Guild) to help me with Suki's leash reactivity and anxiety in vehicles.  We determined together after stalling out to bring in a veterinarian who does behavioral phone consults.  After much conversation, behavior modification and video she suggested what medication to prescribe and our local vet did the prescribing as the behavior vet is 3 hrs from us and Suki couldn't handle the car ride to get to her.  So, it really took three great professionals willing to work together to help us.  Now, that being said, it is still a slog and the car anxiety is still pretty awful.",1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,,1.0,1.0,1,0,0,0,0,0,1,0,0,1,0,0,0,,1,0,0,0,0,0,0,0,1,0,0,0,1,"This is something we are still trying to figure out.  The medication was mainly to deal with her car anxiety, though she just in general is an anxious dog.  The fluoxetine alone helped a lot with her yard reactivity.  We've tried adding in Xanax as a situational drug for car rides, but she had a paradoxical reaction in that she became like a drunken year old golden retriever who adored everyone and had to show it by flinging herself into laps, licking faces with nibbling teeth involved.  We tried clonidine situationally and it didn't seem to help, but maybe the dose was too small for situational use??  We are now trying trazodone situationally.  50 mg for a 40# dog is not helping.  Need to try 100mg next and haven't yet.  All of this is being done with behavior modification.  We had gotten her pretty far and then a time came when I drove her at night and it just trashed all the progress we had made.  And now, we can't seem to reclaim that progress.  We're back to barely being able to go 1/4 mi when before we had finally gotten up to 1.5 hrs with a couple of short stops along the way.  (And that was just with fluoxetine.)",20,1,0.0,2.0,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,1,1.0,,,,,,,,,,,,,,,,,,,0.3,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,0,1,1.0,5.0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,Counterconditioning was the big one for her leash and yard reactivity as well as for her car anxiety.  Scary thing = fantastic treat (w/ no required behavior from her).  Keep her under threshold while doing this.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Counterconditioning,,,,,,,6.0,,,,,1.0,436,43,20.0,,,,,,50.0,,,0.3,,,1.0,,,,,,1.0,,,1.0,,,1.025406707062222,,,,,,2.563516767655555,,,0.01538110060593333,,,,,,6.0,,6.0
119,461,Tillie,1.0,1.0,75.0,,,,5.0,2.0,144.0,2.0,1.0,3.0,5.896696,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,,,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,7.0,5.0,5.0,6.0,,,,5.0,,439,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,5.333333333333333,5.0,5.6
120,463,Max,0.0,,,,1.0,"Great Dane, Husky",4.0,11.0,156.0,1.0,1.0,11.0,41.276872,1,1,0,1,0,0,0,0,0,0,1,0,0,,0.0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,,,,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,7.0,,,,,,,,,,,,441,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,7.0
121,464,Kimba,1.0,1.0,92.0,,,,5.0,3.0,96.0,2.0,1.0,24.0,30.844256,1,0,0,0,0,0,0,1,0,0,0,0,0,,1.0,0,1,1,2,,0,0,0,0,0,0,,1.0,4.0,,,,0.0,1.0,1.0,0,1,0,0,0,,8.0,"They all helped, I took parts of what I learned and applied it but I did find that doing K9 Nosework with her helped enormously along with a course I followed from a non-credentialed dog trainer.",1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,,,,,,,4.0,7.0,,,,4.0,1.0,442,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,4.0,5.0
122,468,Spencer,0.0,,,,1.0,"German Shepperd, Colley, Parson Russell",4.0,8.0,54.0,1.0,1.0,2.0,29.48348,1,1,0,1,0,1,0,1,1,0,1,1,0,,0.0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,,,,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,,7.0,,,,,,,,,,,1.0,446,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,7.0
123,469,Mike,1.0,0.0,,White Swiss shepherd,,,9.0,24.0,96.0,1.0,1.0,24.0,30.844256,1,1,1,0,0,0,1,0,0,0,0,0,1,3.0,0.0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,,,,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,1,1,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,,,5.0,,5.0,7.0,5.0,,,,,1.0,447,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.666666666666667,,5.5
124,471,Ziggy,1.0,1.0,75.0,,,,4.0,10.0,84.0,1.0,1.0,,6.8038799999999995,1,1,1,1,1,1,1,1,0,0,0,1,1,3.0,1.0,1,1,1,3,1.0,0,0,1,0,0,0,,1.0,2.0,2.0,,,1.0,3.0,2.0,0,0,0,0,0,,8.0,"As for the previous question about a diagnosis, Ziggy can react and bite if he is experiencing pain sensitivity from stomach or back flare ups but it is not exclusively the reason for biting or reacting as he is unpredictable.  As for the combo, I have picked up a few albeit confusing advice from these 'pros', one advised clicker and treats, another just constant treats, another a slip lead.....they work but nothing 100%",1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,,1.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,,1,0,0,0,1,0,0,0,0,0,0,0,0,,I think 10 mg but not sure,1x/day,0.0,2.0,,almost a year,,,,,,,,,,,,,,,,,,,,,,,????,when needed,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,5.0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,"well at this point I am trying desensitizing on my own before it was even recommended, ie he is afraid of fast hands, even mine as I have been bit so I am exposing him to my hands and treating him when he accepts my hands in a variety of ways, ....waving, over the head, behind etc.",5.0,5.0,5.0,4.0,,,5.0,5.0,5.0,,,1.0,449,15 lbs,10.0,,,,,,,,,,,,1.0,,,,,,,,,,,,1.4697496134558519,,,,,,,,,,,,5.0,4.0,5.0,5.0,,4.857142857142857
125,478,Nash,1.0,1.0,16.0,,,,5.0,2.0,36.0,1.0,1.0,18.0,23.133192,1,1,0,0,0,0,0,0,0,0,0,0,0,,1.0,0,1,0,1,,0,0,0,0,0,0,,1.0,3.0,1.0,1.0,,,,,0,0,0,0,0,,3.0,,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3.0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,1,1,0,0,0,,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,,,,5.0,,5.0,,5.0,,,,,1.0,455,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,,5.0
126,481,Buster,1.0,0.0,,,,,7.0,11.0,60.0,1.0,1.0,24.0,24.493968,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,"Use of lower volume voice commands ALWAYS accompanied with ""Please"" and ""Thank you!""Only ever speaking with kindness in our tone.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Use of lower volume voice commands ALWAYS accompanied with ""Please"" and ""Thank you!""Only ever speaking with kindness in our tone.",,,,7.0,,,,,,,7.0,,458,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,7.0,7.0
127,483,Tzilah,1.0,1.0,56.0,,,,5.0,2.0,84.0,2.0,1.0,9.5,55.791816,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,,,,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,,,,,,,7.0,6.0,,,,,,460,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,,6.5
