record_id,dog_name,purebred,akc,purebred_breed,okc,mixbred,mixbred_breed,acquisition_source,dog_age_acq_months,dog_age_acq_years,dog_age_today_months,dog_age_today_years,dog_sex,dog_spayed,dog_sex_month,dog_sex_year,dog_weight,prof_help,prof_type_3,prof_type_1,prof_type_2,prof_score,prof_discover,health_iss_1,health_iss_2,health_iss_3,health_iss_4,health_iss_5,health_iss_6,heath_oth,trainer_mult,trainer_count,trainer_cred,trainer_cred_type,trainer_cred_other,consultant_mult,consultant_count,consultant_cred,consultant_cred_type_1,consultant_cred_type_2,consultant_cred_type_3,consultant_cred_type_4,consultant_cred_type_5,consultant_cred_other,best_prof,best_prof_combo,training_methods_1,training_methods_2,training_methods_3,training_methods_4,equipment_1,equipment_2,equipment_3,equipment_4,equipment_5,equipment_9,equipment_6,equipment_7,equipment_10,equipment_11,equipment_8,desc_other_equip,med_rec,med_pursued,med_list_1,med_list_2,med_list_3,med_list_4,med_list_5,med_list_6,med_list_7,med_list_8,med_list_9,med_list_10,med_list_11,med_list_12,med_list_13,desc_other_med,med_combo_1,med_combo_2,med_combo_3,med_combo_4,med_combo_5,med_combo_6,med_combo_7,med_combo_8,med_combo_9,med_combo_10,med_combo_11,med_combo_12,med_combo_13,desc_other_combo,fluoxetine_dose,fluoxetine_freq,fluoxetine_nec,fluoxetine_span,fluoxetine_span_wk,fluoxetine_span_mn,fluoxetine_span_yr,sertraline_dose,sertraline_freq,sertraline_nec,sertraline_span,sertraline_span_wk,sertraline_span_mn,sertraline_span_yr,paroxetine_dose,paroxetine_freq,paroxetine_nec,paroxetine_span,paroxetine_span_wk,paroxetine_span_mn,paroxetine_span_yr,citalopram_dose,citalopram_freq,citalopram_nec,citalopram_span,citalopram_span_wk,citalopram_span_mn,citalopram_span_yr,escitalopram_dose,escitalopram_freq,escitalopram_nec,escitalopram_span,escitalopram_span_wk,escitalopram_span_mn,escitalopram_span_yr,clomipramine_dose,clomipramine_freq,clomipramine_nec,clomipramine_span,clomipramine_span_wk,clomipramine_span_mn,clomipramine_span_yr,trazadone_dose,trazadone_freq,trazadone_nec,trazadone_span,trazadone_span_wk,trazadone_span_mn,trazadone_span_yr,buspirone_dose,buspirone_freq,buspirone_nec,buspirone_span,buspirone_span_wk,buspirone_span_mn,buspirone_span_yr,valium_dose,valium_freq,valium_nec,valium_span,valium_span_wk,valium_span_mn,valium_span_yr,clonidine_dose,clonidine_freq,clonidine_nec,clonidine_span,clonidine_span_wk,clonidine_span_mn,clonidine_span_yr,acepromazine_dose,acepromazine_freq,acepromazine_nec,acepromazine_span,acepromazine_span_wk,acepromazine_span_mn,acepromazine_span_yr,diphenhydramine_dose,diphenhydramine_freq,diphenhydramine_nec,diphenhydramine_span,diphenhydramine_span_wk,diphenhydramine_span_mn,diphenhydramine_span_yr,other_drug_dose,other_drug_freq,other_drug_nec,other_drug_span,other_drug_span_wk,other_drug_span_mn,other_drug_span_yr,alt_treatment,alt_med_type_1,alt_med_type_2,alt_med_type_3,alt_med_type_4,alt_med_type_5,alt_med_type_6,alt_med_type_7,alt_med_type_8,alt_med_type_9,alt_med_type_10,alt_med_type_11,alt_med_type_12,alt_med_type_13,alt_med_type_15,alt_med_type_16,alt_med_type_17,alt_med_type_18,behavior_prog_rec,behavior_prog,behavior_tech_used_1,behavior_tech_used_2,behavior_tech_used_3,behavior_tech_used_4,behavior_tech_used_5,behavior_tech_used_6,behavior_tech_used_7,behavior_tech_used_8,behavior_tech_used_9,behavior_tech_used_10,behavior_tech_used_11,behavior_tech_used_12,behavior_tech_used_13,behavior_tech_used_14,behavior_tech_used_15,behavior_tech_used_16,behavior_tech_used_17,behavior_tech_used_18,behavior_tech_used_19,behavior_tech_other,behavior_tech_best_1,behavior_tech_best_2,behavior_tech_best_3,behavior_tech_best_4,behavior_tech_best_5,behavior_tech_best_6,behavior_tech_best_7,behavior_tech_best_8,behavior_tech_best_9,behavior_tech_best_10,behavior_tech_best_11,behavior_tech_best_12,behavior_tech_best_13,behavior_tech_best_14,behavior_tech_best_15,behavior_tech_best_16,behavior_tech_best_17,behavior_tech_best_18,behavior_tech_best_19,behavior_other_best,aggression_1,aggression_2,aggression_3,aggression_4,aggression_5,aggression_6,aggression_7,aggression_8,aggression_9,aggression_10,aggression_11,agg_time,final_word,owner_id
122,Keebler,1,1,64,,,,4,,2,,5,1,1,,,12,1,0,0,1,1,,0,0,0,0,0,0,,,,,,,0,,1,0,0,1,0,0,,3,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,,,7,6,6,,,6,,,,,52,,113
123,Bear,1,1,92,,,,,,3,,7,1,1,,,80,1,1,0,1,2,0,0,0,0,0,0,0,,,,,,,1,2,1,0,0,0,1,0,,7,,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,"gabapentin, clonidine",1,0,0,0,0,0,1,0,0,1,0,0,1,gabapentin,60,1,0,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,2,0,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400,2,0,3,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,6,,,,,,5,,,,,12,,114
124,Trent,0,,,,1,"Labrador Retriever, beagle and other.  But you'd be surprised at his looks and behavior.",4,,,,,1,1,,,40,1,1,0,0,1,0,0,0,0,0,0,0,,0,,0,,,,,,0,0,0,0,0,,,,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,,,1,1,0,0,0,0,0,0,0,1,0,1,0,0,,1,0,0,0,0,0,0,0,1,0,0,0,0,,20,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,2,0,3,,,,,,,,,,,12.5,2,1,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,1,0,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,"These were not ""Recommended"".  I did these myself.  The place I took him initially was useless.  They kept him isolated, said he'd never be able to be around other dogs or cats, they said  he could never have objects taken from him.  They said he did not like people and was content to be on his own.  NONE OF THAT WAS TRUE!!  I took him home and helped him myself.   Your questions assume that I took someone else's advice.  I took my own.  I used calming meds and positive  training to teach him to settle in the crate, to accept the other dogs in the household,  to be calm with the cat.  In general, I taught him that he didn't have to be anxious around everything in life.  He was safe and he was good.  I DID that, not another trainer who passes herself off as one. I did consult a highly respected behaviorist who was worthless.  She just held food out and said ""yes, he's highly trainable.""  Well, gee, I already knew that.  These people were worthless, and I knew better.  I am now certified myself as a trainer. These questions are answered with ME being the one who gave ME the advice.  Your survey needs to allow for owner input.  And in the above strategies on ""which worked best"", I'd answer DS/CC with help from medication.  The specialist was me, the owner.",1,1,0,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,,7,7,6,7,,6,,,,,,"they're all different.  To the strangers in the house, it's taken almost 2 years, but then I rarely have strangers in the house.  Only people doing repairs or family about 3 times a year.  It was probably 2 months to be good with one of the other dogs in the house.",1,115
125,Bella,1,1,92,,,,5,2,,,10.5,2,1,,2,65,1,1,0,1,2,0,0,0,0,0,0,0,,,,,,,0,,1,0,0,0,1,0,,7,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,,30,1,0,3,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,5,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,,,,,,,,7,,,,,52,,116
126,Barnum,1,1,47,,,,5,2.125,,,7,1,1,,1.333,69,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,,,,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,,,,,,,,6,7,,,,impossible to estimate; have been modifying his whole life,1,117
131,Zinnia,0,,,,1,"Beagle, whippet, poodle, other mixed breeds",4,6,,,3.5,2,1,5.5,,47,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,,,,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,,20,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,,7,6,,,,6,,,,,52,1,122
135,Rocky,0,,,,0,,4,3,,,4,1,1,3,,76,1,0,0,1,1,,0,0,0,0,0,0,,,,,,,1,4,1,0,0,1,1,0,,8,"caab, credentialed trainer, dacvb",1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,,60,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,,7,,,,,4,5,6,,,,8 weeks,,126
138,K.,0,,,,1,Cockapoo,4,,,,6,1,1,,,16.7,1,0,1,0,1,,0,0,0,0,0,0,,1,2,2,,,,,,0,0,0,0,0,,8,"credentialed trainer, vet",1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,0.25,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,3,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,,,,7,,,,7,7,,,6,12,1,129
141,Syrio,1,1,71,,,,5,3,,,3,1,1,11,,22,1,0,1,0,1,,0,0,0,0,0,0,,1,3,1,1,,,,,0,0,0,0,0,,3,,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,6,5,5,,,,,4,1,132
152,Piolho,0,,,,1,Italian greyhound mix,8,9,,,8,1,1,,1,14.7,1,1,1,0,2,1,0,0,1,0,0,1,Lupus,1,3,1,1,,,,,0,0,0,0,0,,3,,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Natural medicationferormones,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,,7,6,,,,,,7,,,,1 year,1,143
156,Foxy,1,1,7,,,,7,,11,,11,2,1,,,19,1,1,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,,1,,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,,0,0,1,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,10,2,0,3,,,1,,,,,,,,,,,,,,,,,,,,,,75,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,,4,7,7,,,6,6,7,,,7,12,,146
157,Portia,1,1,173,,,,5,1.5,,,8,2,1,6,,81,1,1,1,0,2,0,0,0,0,0,0,0,,1,2,0,,,,,,0,0,0,0,0,,3,,1,0,0,0,1,1,0,1,1,1,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,,,6,5,4,4,,5,4,,,,8,1,147
163,nicky,1,1,151,,,,4,,2.5,,12,1,1,,,16,1,1,0,1,2,0,0,0,0,0,0,0,,,,,,,1,3,1,1,0,1,0,0,,6,,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,gabapentin,1,0,0,0,0,0,0,0,0,0,0,0,0,,7.5,1,0,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,1,0,2,,2,,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,,,1,0,0,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,,7,4,,3,4,,,,,,,ongoing. still see improvements,1,152
164,Paxy,1,0,,Australian Koolie,,,5,1.5,,,9.9,2,1,5,,44,1,1,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,,7,,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,Gabapentin,1,0,0,0,0,0,0,0,0,1,0,0,1,Gabapentin,40,1,0,3,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,2,0,3,,,4,,,,,,,,,,,,,,,400,3,0,3,,,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,5,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,6,7,,7,,,,,16,1,153
166,Asta,0,,,,1,"Shar-pei, Husky, bulldog ",4,2.5,,,4.5,2,1,2.5,,57,1,0,1,1,2,,0,0,0,0,0,0,,0,,1,1,,0,,1,1,1,0,0,0,,5,,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,4,,,,,,,4,,1,155
169,Ronny,0,,,,0,,4,,2.5,,6.5,1,1,,1.5,65,1,1,1,0,2,0,0,0,0,0,0,0,,1,2,2,,,,,,0,0,0,0,0,,1,,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,,20,1,0,3,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0,,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,,,6,7,4,4,7,7,,,,4,8,,158
171,Jem,0,,,,1,"Great Dane, Black Russian Terrier",4,,,,8,2,1,,,97,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,,,,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,,,,,,5,,6,,,,,52,,160
172,Hari,0,,,,0,,4,,1.6,,9,2,1,,,60,1,1,1,0,2,0,0,0,0,0,0,0,,0,,1,2,,,,,0,0,0,0,0,,3,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,,,,,,,,,4,,,,,1,161
173,Mackenzie,1,1,170,,,,5,2,,,4,1,1,10,,40,1,1,0,1,2,0,0,0,0,0,0,0,,,,,,,0,,1,0,0,0,1,1,PPG member,8,"credentialed trainer, dacvb",1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,,1,1,1,0,0,1,0,1,1,0,0,1,0,0,1,"Fluvoxamine, amitriptyline , gabapentin",0,0,0,0,0,1,1,0,0,1,0,0,0,,,,0,1,3,,,,,,,,,,,,,,,,,,2,0,2,,6,,,,,,,,,,2,0,3,,,1,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,0,2,,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,,4,4,,,4,4,4,4,,,,1,162
177,Rambo,0,,,,1,Maltese  Yorkie,3,1.5,,,1.5,1,1,7,,8,1,0,1,0,1,,0,0,0,0,0,0,,1,2,2,,,,,,0,0,0,0,0,,4,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,6,,,,,52,1,166
178,Tommy,,,,,,,4,5.5,,12,,1,0,,,62,1,0,1,1,2,,0,0,0,0,0,0,,1,2,2,,,0,,1,0,0,1,0,0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,6,5,4,,,,,,,,,,1,167
180,Dug,0,,,,1,Basset Hounds/beagle,1,,3.5,,6,1,1,,,61.5,1,1,1,1,3,1,0,0,1,0,0,0,,1,3,0,,,1,2,1,1,0,0,1,0,,7,,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,Sileo,1,0,0,0,0,0,1,0,0,0,0,0,1,Sileo,30,1,0,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,2,0,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,,,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,,,,7,,4,,,,,,,75,1,168
183,Luna,0,,,,1,Beagle & Pug,4,2,,,6,2,1,4,,32,1,1,1,0,2,0,0,0,0,0,0,0,,0,,2,,,,,,0,0,0,0,0,,8,"trainer, vet",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,6,,,,,1,1,170
186,Scooter,0,,,,1,"25% Rottie, mini poodle, staffy, boxer, shepherd ",4,7,,,13,2,1,10,,50,1,0,0,1,1,,0,0,0,0,0,0,,,,,,,0,,1,1,0,1,0,1,"Camille Ward, PhD ",6,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"I was working on barking and rushing the door, so no equipment was used.  I use martingale collars on my dogs. ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,4,4,4,,,,,,1,173
187,Towser,1,1,57,,,,5,2,,,5,2,1,,,15,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,,,,,4,,,,,,,,,1,174
190,Grace,1,1,151,,,,5,2,,,10,2,1,6,,40,1,1,1,0,2,0,0,0,0,0,0,0,,0,,1,1,,,,,0,0,0,0,0,,8,"vet, credentialed trainer",1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,1,0,0,0,0,0,1,0,0,0,0,0,0,,30,1,0,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,,,,,,,6,7,,,,7,20,,177
193,Lychee,0,,,,0,,4,,1,,5.5,2,1,,1,47,1,0,1,0,1,,0,0,0,0,0,0,,1,2,1,0,"The trainers were in Israel, there are no such organizations there, unfortunately.",,,,0,0,0,0,0,,3,,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,,,,4,,4,4,6,,,,,2-3,1,180
